State,County,City,Site Num,Date Local,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
New York,Bronx,New York,83,2000-08-18,29.458333,0.005125,5.1125,0.766667
New York,Bronx,New York,83,2000-08-19,19.208333,0.017458,4.5270835,0.616667
New York,Bronx,New York,83,2000-08-20,14.666667,0.017375,3.0270835,0.483333
New York,Bronx,New York,83,2000-08-21,20.708333,0.012458,4.7227274999999995,0.6039775000000001
New York,Bronx,New York,83,2000-08-22,30.875,0.027556,8.10625,0.858333
New York,Bronx,New York,83,2000-08-23,39.181818,0.016542,7.6125,0.7020835000000001
New York,Bronx,New York,83,2000-08-24,35.75,0.019667,6.1583335,0.925
New York,Bronx,New York,83,2000-08-25,28.583333,0.017625,4.6,0.7895835
New York,Bronx,New York,83,2000-08-26,36.333333,0.027875,6.85625,0.891667
New York,Bronx,New York,83,2000-08-27,32.625,0.033667,8.3625,0.777083
New York,Bronx,New York,83,2000-08-28,27.894737,0.022833,2.91,0.7807065
New York,Bronx,New York,83,2000-08-29,10.0,0.014,7.0,0.6000000000000001
New York,Bronx,New York,83,2000-08-30,23.25,0.009375,7.35625,0.61
New York,Bronx,New York,83,2000-08-31,20.478261,0.013417,1.4462735,0.6672345
New York,Bronx,New York,83,2000-09-01,19.458333,0.005625,1.2895835,0.672917
New York,Bronx,New York,83,2000-09-02,26.791667,0.012417,2.8229165,0.8625
New York,Bronx,New York,83,2000-09-03,28.583333,0.013625,3.725,1.0187499999999998
New York,Bronx,New York,83,2000-09-04,19.833333,0.020167,5.1520835,0.6729164999999999
New York,Bronx,New York,83,2000-09-05,14.958333,0.015208,2.7809524999999997,0.48125
New York,Bronx,New York,83,2000-09-06,18.727273,0.014125,3.1458335,0.45227249999999997
New York,Bronx,New York,83,2000-09-07,36.875,0.010556,6.9354165,0.7104170000000001
New York,Bronx,New York,83,2000-09-08,33.5,0.014292,6.9875,0.639583
New York,Bronx,New York,83,2000-09-09,38.583333,0.022417,8.9416665,0.96875
New York,Bronx,New York,83,2000-09-10,24.25,0.0265,6.10625,0.833333
New York,Bronx,New York,83,2000-09-11,23.708333,0.032625,2.794697,0.6492425
New York,Bronx,New York,83,2000-09-12,29.416667,0.017833,4.61875,0.633333
New York,Bronx,New York,83,2000-09-13,25.083333,0.018792,4.2375,0.6125
New York,Bronx,New York,83,2000-09-14,22.526316,0.030813,4.2578945,0.586842
New York,Bronx,New York,83,2000-09-15,26.05,0.020583,3.10625,0.59375
New York,Bronx,New York,83,2000-09-16,15.75,0.010583,3.0729165,0.4395835
New York,Bronx,New York,83,2000-09-17,20.166667,0.0195,5.1125,0.44166700000000003
New York,Bronx,New York,83,2000-09-18,46.541667,0.009125,13.259091,0.7125
New York,Bronx,New York,83,2000-09-19,32.772727,0.011292,6.6854165,0.769129
New York,Bronx,New York,83,2000-09-20,36.041667,0.027125,12.98125,0.758333
New York,Bronx,New York,83,2000-09-21,27.0,0.01675,8.567857,0.5617425
New York,Bronx,New York,83,2000-09-22,22.708333,0.011667,4.2833335,0.5229165
New York,Bronx,New York,83,2000-09-23,31.416667,0.009917,4.1458335,0.91875
New York,Bronx,New York,83,2000-09-24,20.291667,0.011458,5.3291664999999995,0.65
New York,Bronx,New York,83,2000-09-25,18.583333,0.008583,3.4234845,0.5020835
New York,Bronx,New York,83,2000-09-26,18.541667,0.004917,4.0333335,0.5333335
New York,Bronx,New York,83,2000-09-27,28.291667,0.008208,8.6,0.6645829999999999
New York,Bronx,New York,83,2000-09-28,25.458333,0.008667,7.6,0.5958330000000001
New York,Bronx,New York,83,2000-09-29,25.55,0.004824,5.6051945,0.5708329999999999
New York,Bronx,New York,83,2000-09-30,30.416667,0.008792,7.1854165,1.1
New York,Bronx,New York,83,2000-10-01,32.666667,0.010458,8.2375,1.0604165
New York,Bronx,New York,83,2000-10-02,35.809524,0.005111,9.4020835,1.1520835
New York,Bronx,New York,83,2000-10-03,40.25,0.015708,13.7375,1.1166665
New York,Bronx,New York,83,2000-10-04,33.25,0.0155,7.5208335,0.8833335
New York,Bronx,New York,83,2000-10-05,24.708333,0.005875,6.0333335,0.6895830000000001
New York,Bronx,New York,83,2000-10-06,29.583333,0.011625,7.4901515,0.822917
New York,Bronx,New York,83,2000-10-07,18.875,0.018458,5.1854165,0.4708335
New York,Bronx,New York,83,2000-10-08,17.458333,0.010167,7.3104165,0.425
New York,Bronx,New York,83,2000-10-09,20.666667,0.009292,12.685416499999999,0.45
New York,Bronx,New York,83,2000-10-10,23.791667,0.007708,10.6520835,0.5541665
New York,Bronx,New York,83,2000-10-11,30.761905,0.013708,11.525974,0.6958335
New York,Bronx,New York,83,2000-10-12,39.833333,0.010958,13.10625,0.8812500000000001
New York,Bronx,New York,83,2000-10-13,46.916667,0.011333,14.033333500000001,0.8041665
New York,Bronx,New York,83,2000-10-14,48.791667,0.014792,22.86875,0.95
