State,County,City,Site Num,Date Local,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
Massachusetts,Suffolk,Boston,42,2001-07-05,20.772727,0.02675,5.1583335,0.2553445
Massachusetts,Suffolk,Boston,42,2001-07-06,18.208333,0.015875,5.4083335,0.1452655
Massachusetts,Suffolk,Boston,42,2001-07-07,15.5,0.03575,5.388820000000001,0.1423915
Massachusetts,Suffolk,Boston,42,2001-07-08,12.583333,0.0375,5.5333335,0.15942050000000002
Massachusetts,Suffolk,Boston,42,2001-07-09,23.227273,0.032917,6.48125,0.31344700000000003
Massachusetts,Suffolk,Boston,42,2001-07-10,27.75,0.024875,6.4888200000000005,0.3082425
Massachusetts,Suffolk,Boston,42,2001-07-11,22.954545,0.016333,6.49375,0.1656705
Massachusetts,Suffolk,Boston,42,2001-07-12,16.916667,0.012458,5.6125,0.010984500000000001
Massachusetts,Suffolk,Boston,42,2001-07-13,15.681818,0.0125,5.4608695,0.0255435
Massachusetts,Suffolk,Boston,42,2001-07-14,16.5,0.013833,5.4416665,0.029801
Massachusetts,Suffolk,Boston,42,2001-07-15,13.863636,0.016417,5.6583335,0.08276549999999999
Massachusetts,Suffolk,Boston,42,2001-07-16,23.708333,0.0145,6.3745345,0.11721000000000001
Massachusetts,Suffolk,Boston,42,2001-07-17,26.25,0.004042,6.504037,0.2211955
Massachusetts,Suffolk,Boston,42,2001-07-18,20.666667,0.018417,7.4541664999999995,0.10113649999999999
Massachusetts,Suffolk,Boston,42,2001-07-19,21.272727,0.017333,6.7121115,0.0322465
Massachusetts,Suffolk,Boston,42,2001-07-20,26.916667,0.018875,10.4479165,0.227355
Massachusetts,Suffolk,Boston,42,2001-07-21,20.0,0.034167,6.35625,0.0757575
Massachusetts,Suffolk,Boston,42,2001-07-22,13.083333,0.051167,6.100932,0.002174
Massachusetts,Suffolk,Boston,42,2001-07-23,19.272727,0.052208,7.6520835,0.002174
Massachusetts,Suffolk,Boston,42,2001-07-24,16.142857,0.050667,7.5666665,0.0033335
Massachusetts,Suffolk,Boston,42,2001-07-25,25.136364,0.033625,6.754969,0.004348
Massachusetts,Suffolk,Boston,42,2001-07-26,21.416667,0.006958,8.98125,0.136685
Massachusetts,Suffolk,Boston,42,2001-07-27,22.538462,0.013792,6.6125,0.0535985
Massachusetts,Suffolk,Boston,42,2001-07-28,19.333333,0.024,8.646584,0.021105
Massachusetts,Suffolk,Boston,42,2001-07-29,18.318182,0.036208,6.11875,0.004348
Massachusetts,Suffolk,Boston,42,2001-07-30,22.291667,0.0205,5.3229165,0.44905300000000004
Massachusetts,Suffolk,Boston,42,2001-07-31,26.65,0.02075,7.0242425,0.4828805
